,SuhuMin,Kelembaban9am,Kelembaban3pm,BersaljuHariIni,Awan9am,Awan3pm,Hujan,KecepatanAnginTerkencang,bersalju_besok,prediction
20672,18.9,89.0,72.0,0,7.0,7.0,0.2,40.032002287991006,0,0
20673,1.6,57.0,46.0,0,1.0,3.0,0.0,31.0,0,0
20674,4.0,82.0,46.0,0,7.0,4.0,0.0,28.0,0,0
20675,16.0,68.0,63.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0,0
20676,7.1,70.0,69.0,0,4.4508929235253,6.0,0.0,30.0,1,0
20677,14.8,51.0,38.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20678,16.3,78.0,47.0,0,4.4508929235253,4.516139514731369,0.2,37.0,0,0
20679,5.3,62.0,48.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20680,12.5,78.0,51.56762611023353,0,6.0,4.516139514731369,0.0,40.032002287991006,1,0
20681,11.7,46.0,36.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
20682,6.5,67.0,30.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
20683,12.2,73.0,45.0,0,5.0,4.516139514731369,0.0,31.0,0,0
20684,8.5,57.0,46.0,0,2.0,4.0,0.0,35.0,0,0
20685,11.5,92.0,68.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20686,6.5,64.0,41.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
20687,9.8,50.0,19.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
20688,13.4,61.0,22.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
20689,5.0,42.0,19.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
20690,15.0,77.0,49.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20691,10.7,94.0,63.0,1,7.0,4.0,1.8,37.0,0,0
20692,18.6,66.0,65.0,0,2.0,6.0,0.0,40.032002287991006,1,0
20693,9.0,63.0,36.0,0,2.0,3.0,0.0,33.0,0,0
20694,8.9,100.0,35.0,0,1.0,7.0,0.0,30.0,0,0
20695,6.3,98.0,72.0,1,6.0,6.0,1.6,57.0,0,0
20696,2.1,77.0,49.0,0,4.4508929235253,8.0,0.0,57.0,0,0
20697,22.1,55.0,39.0,0,8.0,8.0,0.0,41.0,0,0
20698,14.8,98.0,76.0,0,7.0,7.0,0.0,40.032002287991006,0,0
20699,18.7,92.0,55.0,0,6.0,3.0,1.0,41.0,0,0
20700,14.4,86.0,53.0,0,7.0,6.0,0.4,15.0,0,0
20701,20.2,66.0,73.0,0,6.0,4.0,0.0,48.0,0,0
20702,15.4,73.0,32.0,0,7.0,4.0,0.2,28.0,0,0
20703,13.9,51.0,48.0,0,2.0,7.0,0.2,39.0,0,0
20704,9.1,32.0,66.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0,0
20705,6.1,99.0,89.0,0,8.0,8.0,0.6,48.0,1,1
20706,10.6,66.0,49.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20707,19.9,38.0,20.0,0,4.0,7.0,0.0,30.0,0,0
20708,2.7,70.0,74.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20709,12.196183305085533,68.89557674171047,51.56762611023353,0,1.0,8.0,0.0,20.0,0,0
20710,8.5,94.0,71.0,1,4.4508929235253,4.516139514731369,1.2,30.0,0,0
20711,16.7,71.0,43.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20712,6.0,77.0,40.0,0,7.0,7.0,0.0,26.0,1,0
20713,12.5,58.0,20.0,0,4.4508929235253,4.516139514731369,0.0,59.0,0,0
20714,11.4,99.0,43.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
20715,20.3,68.0,58.0,0,7.0,6.0,0.0,28.0,0,0
20716,5.3,60.0,48.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20717,25.5,82.0,34.0,0,7.0,8.0,0.0,43.0,0,0
20718,8.5,58.0,32.0,0,4.4508929235253,3.0,0.0,43.0,0,0
20719,17.0,71.0,64.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
20720,9.2,50.0,47.0,1,4.4508929235253,4.516139514731369,1.6,41.0,0,0
20721,5.5,88.0,41.0,0,4.0,4.516139514731369,0.0,39.0,0,0
20722,9.3,99.0,61.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
20723,17.0,37.0,71.0,0,4.0,4.516139514731369,0.0,56.0,1,0
20724,13.5,51.0,47.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20725,2.1,99.0,46.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
20726,10.1,60.0,38.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
20727,8.0,91.0,55.0,0,8.0,8.0,0.6,43.0,0,0
20728,5.8,82.0,56.0,0,1.0,7.0,0.0,30.0,0,0
20729,22.1,53.0,28.0,0,5.0,6.0,0.0,37.0,0,0
20730,12.0,56.0,67.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20731,12.9,74.0,40.0,0,1.0,4.0,0.0,40.032002287991006,0,0
20732,5.0,78.0,55.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20733,13.5,68.0,46.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20734,18.8,57.0,73.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20735,14.5,64.0,47.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
20736,16.6,74.0,51.56762611023353,0,0.0,4.516139514731369,0.0,40.032002287991006,0,0
20737,13.7,78.0,70.0,0,8.0,8.0,0.0,39.0,0,0
20738,9.2,78.0,77.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
20739,8.2,100.0,76.0,0,8.0,4.0,1.0,17.0,0,0
20740,12.3,54.0,53.0,0,6.0,5.0,0.4,37.0,0,0
20741,13.3,54.0,53.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0,0
20742,10.4,80.0,39.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
20743,11.8,45.0,27.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
20744,15.4,99.0,58.0,1,4.4508929235253,4.516139514731369,2.0,13.0,0,0
20745,11.7,73.0,39.0,0,4.4508929235253,4.516139514731369,0.2,28.0,0,0
20746,10.5,65.0,38.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20747,10.0,75.0,44.0,0,8.0,5.0,0.0,30.0,0,0
20748,2.4,96.0,59.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
20749,1.4,82.0,49.0,0,4.4508929235253,4.516139514731369,0.0,13.0,0,0
20750,4.2,57.0,43.0,0,0.0,3.0,0.0,37.0,0,0
20751,14.6,82.0,35.0,0,7.0,5.0,0.4,39.0,0,0
20752,7.0,64.0,16.0,0,1.0,5.0,0.0,28.0,0,0
20753,9.2,53.0,37.0,0,4.4508929235253,4.516139514731369,0.2,44.0,0,0
20754,15.1,69.0,78.0,0,4.4508929235253,7.0,0.0,30.0,0,0
20755,16.5,66.0,61.0,0,4.0,8.0,0.0,50.0,0,0
20756,6.6,80.0,55.0,0,6.0,7.0,0.0,40.032002287991006,0,0
20757,18.2,81.0,63.0,1,7.0,6.0,1.2,31.0,1,0
20758,17.7,39.0,19.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
20759,11.0,66.0,47.0,0,2.0,5.0,0.0,40.032002287991006,0,0
20760,7.0,68.0,32.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20761,13.9,50.0,48.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0,0
20762,6.9,46.0,32.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
20763,16.6,71.0,16.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
20764,20.8,51.0,70.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
20765,13.0,73.0,22.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
20766,17.6,76.0,76.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
20767,6.7,62.0,43.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
20768,21.7,64.0,68.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0,0
20769,7.1,78.0,68.0,0,8.0,8.0,0.0,35.0,0,0
20770,20.6,82.0,69.0,0,4.4508929235253,4.516139514731369,1.0,40.032002287991006,0,0
20771,22.6,33.0,27.0,0,8.0,8.0,0.0,33.0,0,0
20772,24.5,70.0,60.0,0,1.0,4.0,0.0,30.0,0,0
20773,4.0,99.0,55.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
20774,18.2,62.0,33.0,0,1.0,3.0,0.2,52.0,0,0
20775,12.6,68.0,48.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0,0
20776,9.6,73.0,36.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
20777,7.1,77.0,43.0,0,5.0,8.0,0.0,31.0,0,0
20778,16.3,37.0,28.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20779,25.8,63.0,60.0,0,4.0,6.0,0.0,35.0,0,0
20780,11.2,86.0,46.0,0,7.0,6.0,0.0,22.0,0,0
20781,4.8,74.0,51.56762611023353,0,0.0,4.516139514731369,0.0,40.032002287991006,0,0
20782,14.2,83.0,60.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20783,11.2,97.0,51.56762611023353,0,3.0,4.516139514731369,0.0,40.032002287991006,1,0
20784,17.4,61.0,88.0,0,6.0,6.0,0.0,40.032002287991006,0,1
20785,3.6,88.0,64.0,0,3.0,4.0,0.2,28.0,0,0
20786,14.5,46.0,23.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
20787,6.3,98.0,97.0,0,4.4508929235253,4.516139514731369,0.0,20.0,1,1
20788,2.1,54.0,25.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20789,11.3,98.0,57.0,0,4.4508929235253,4.516139514731369,0.4,24.0,0,0
20790,16.5,65.0,52.0,0,4.4508929235253,4.516139514731369,0.2,28.0,0,0
20791,6.6,72.0,27.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0,0
20792,15.0,83.0,53.0,0,8.0,6.0,0.0,33.0,0,0
20793,1.5,98.0,77.0,1,4.4508929235253,4.516139514731369,1.8,35.0,1,0
20794,9.4,72.0,77.0,0,4.4508929235253,8.0,0.0,41.0,0,0
20795,17.7,73.0,71.0,0,6.0,3.0,0.0,41.0,0,0
20796,14.7,63.0,47.0,0,2.0,7.0,0.0,28.0,0,0
20797,16.2,43.0,23.0,0,7.0,4.0,0.0,48.0,0,0
20798,9.8,51.0,28.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20799,4.5,73.0,44.0,0,1.0,7.0,0.0,30.0,0,0
20800,16.1,43.0,96.0,0,4.4508929235253,4.516139514731369,0.0,30.0,1,1
20801,20.3,80.0,68.0,0,8.0,8.0,0.0,37.0,0,0
20802,18.2,54.0,50.0,0,5.0,7.0,0.0,52.0,0,0
20803,7.8,48.0,32.0,0,0.0,6.0,0.0,48.0,0,0
20804,7.2,99.0,66.0,0,4.4508929235253,4.516139514731369,0.8,24.0,1,0
20805,6.0,51.0,36.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
20806,5.3,99.0,67.0,0,8.0,8.0,0.2,24.0,0,0
20807,16.9,98.0,98.0,1,4.4508929235253,4.516139514731369,1.6,24.0,1,1
20808,13.2,50.0,19.0,0,6.0,6.0,0.0,50.0,0,0
20809,17.2,74.0,54.0,0,7.0,4.0,0.0,30.0,0,0
20810,17.3,74.0,58.0,0,4.4508929235253,4.516139514731369,0.2,22.0,0,0
20811,12.5,73.0,28.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
20812,24.3,64.0,47.0,0,6.0,6.0,0.6,41.0,0,0
20813,11.1,83.0,73.0,1,8.0,4.0,1.6,44.0,0,0
20814,6.6,45.0,35.0,0,0.0,4.516139514731369,0.0,31.0,0,0
20815,14.0,44.0,23.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
20816,19.4,70.0,51.56762611023353,0,0.0,4.516139514731369,0.0,30.0,0,0
20817,10.2,69.0,42.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20818,12.196183305085533,87.0,51.56762611023353,0,6.0,4.516139514731369,0.0,40.032002287991006,0,0
20819,11.5,86.0,72.0,1,4.4508929235253,4.516139514731369,1.2,20.0,0,0
20820,25.7,68.0,50.0,0,6.0,3.0,0.0,31.0,0,0
20821,22.8,89.0,74.0,0,7.0,3.0,0.4,30.0,0,0
20822,5.3,84.0,36.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
20823,6.0,91.0,73.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0,0
20824,13.2,57.0,36.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20825,2.7,79.0,47.0,0,4.4508929235253,4.516139514731369,0.0,15.0,0,0
20826,10.6,76.0,70.0,0,4.4508929235253,4.516139514731369,0.0,54.0,1,0
20827,6.6,99.0,66.0,1,4.4508929235253,4.516139514731369,1.2,28.0,0,0
20828,13.4,94.0,50.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
20829,17.8,76.0,83.0,0,4.0,4.516139514731369,0.0,46.0,0,0
20830,5.9,58.0,27.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
20831,9.4,58.0,74.0,0,4.4508929235253,4.0,0.0,54.0,0,0
20832,13.2,82.0,59.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
20833,15.6,70.0,72.0,0,6.0,4.0,0.2,28.0,1,0
20834,11.5,82.0,67.0,0,4.4508929235253,4.516139514731369,0.0,19.0,1,0
20835,11.7,70.0,70.0,0,4.4508929235253,8.0,0.0,26.0,1,0
20836,0.6,83.0,51.56762611023353,0,0.0,4.516139514731369,0.0,19.0,0,0
20837,20.4,69.0,60.0,0,8.0,8.0,0.0,26.0,0,0
20838,13.7,61.0,48.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
20839,3.4,79.0,53.0,0,1.0,7.0,0.0,48.0,0,0
20840,14.2,71.0,61.0,0,7.0,6.0,0.0,39.0,0,0
20841,1.2,85.0,69.0,0,3.0,5.0,0.8,30.0,0,0
20842,8.4,63.0,22.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
20843,11.5,56.0,59.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20844,11.7,58.0,43.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20845,14.2,89.0,57.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20846,13.5,80.0,35.0,1,4.4508929235253,4.516139514731369,1.6,41.0,0,0
20847,1.4,97.0,43.0,0,1.0,3.0,0.0,17.0,0,0
20848,16.3,74.0,25.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
20849,1.4,66.0,30.0,1,4.4508929235253,8.0,1.2,44.0,0,0
20850,7.2,88.0,65.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20851,8.6,73.0,30.0,0,5.0,5.0,0.0,19.0,0,0
20852,8.7,66.0,36.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20853,16.1,69.0,61.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
20854,19.9,35.0,45.0,0,7.0,7.0,0.0,35.0,0,0
20855,6.5,68.0,51.56762611023353,0,0.0,4.516139514731369,0.0,40.032002287991006,0,0
20856,17.7,90.0,51.0,1,6.0,4.0,1.8,35.0,0,0
20857,5.2,99.0,90.0,0,7.0,8.0,0.0,33.0,1,1
20858,7.7,46.0,16.0,0,1.0,5.0,0.0,30.0,0,0
20859,16.4,100.0,78.0,0,4.4508929235253,4.516139514731369,0.0,52.0,1,1
20860,19.5,65.0,72.0,0,4.4508929235253,4.0,0.2,61.0,1,0
20861,12.9,65.0,22.0,0,6.0,4.516139514731369,0.0,52.0,0,0
20862,21.0,66.0,54.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
20863,2.0,77.0,28.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0,0
20864,12.0,81.0,68.0,0,7.0,6.0,0.8,37.0,0,0
20865,21.0,81.0,77.0,0,8.0,4.516139514731369,0.0,24.0,0,0
20866,17.8,38.0,23.0,0,4.0,4.0,0.0,39.0,0,0
20867,18.2,60.0,31.0,0,1.0,8.0,0.0,31.0,0,0
20868,7.8,63.0,52.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
20869,1.6,100.0,48.0,0,1.0,3.0,0.8,41.0,0,0
20870,7.0,71.0,35.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
20871,10.0,77.0,54.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20872,7.8,99.0,40.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20873,13.4,72.0,53.0,0,6.0,6.0,0.0,40.032002287991006,0,0
20874,8.2,98.0,94.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,1
20875,23.1,73.0,54.0,1,7.0,7.0,2.0,31.0,1,0
20876,16.9,77.0,73.0,0,5.0,4.516139514731369,0.0,56.0,0,0
20877,6.7,39.0,11.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
20878,14.5,100.0,77.0,0,2.0,8.0,0.0,39.0,1,0
20879,15.1,41.0,30.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
20880,9.0,85.0,69.0,1,4.4508929235253,8.0,1.4,20.0,0,0
20881,11.5,62.0,51.56762611023353,0,8.0,4.0,0.0,41.0,0,0
20882,11.4,51.0,31.0,0,7.0,7.0,0.0,35.0,0,0
20883,4.9,76.0,52.0,0,1.0,8.0,0.0,39.0,0,0
20884,18.0,67.0,63.0,0,1.0,3.0,0.0,26.0,0,0
20885,19.6,69.0,73.0,0,6.0,8.0,0.0,37.0,0,0
20886,11.7,100.0,63.0,0,4.4508929235253,4.516139514731369,0.6,28.0,1,0
20887,2.1,50.0,30.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
20888,16.2,58.0,64.0,0,2.0,6.0,0.0,40.032002287991006,0,0
20889,12.7,74.0,68.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
20890,21.8,76.0,75.0,1,4.4508929235253,4.516139514731369,1.4,48.0,1,0
20891,9.8,58.0,39.0,0,4.4508929235253,4.516139514731369,0.6,40.032002287991006,0,0
20892,21.0,57.0,37.0,0,5.0,8.0,0.2,54.0,0,0
20893,13.7,74.0,49.0,0,3.0,7.0,0.0,33.0,1,0
20894,17.7,82.0,67.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
20895,5.7,94.0,50.0,0,1.0,3.0,0.0,31.0,0,0
20896,9.3,57.0,46.0,0,4.4508929235253,4.516139514731369,0.0,26.0,1,0
20897,12.4,80.0,56.0,0,4.4508929235253,4.516139514731369,0.0,31.0,1,0
20898,8.6,80.0,49.0,0,4.0,5.0,0.2,59.0,1,0
20899,23.2,44.0,30.0,0,4.4508929235253,4.516139514731369,0.0,35.0,1,0
20900,0.6,90.0,47.0,0,4.4508929235253,4.516139514731369,0.2,22.0,0,0
20901,24.0,83.0,52.0,0,8.0,4.0,0.0,31.0,0,0
20902,4.0,79.0,37.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20903,7.3,43.0,13.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
20904,15.0,66.0,66.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
20905,4.1,58.0,26.0,0,4.4508929235253,4.0,0.0,35.0,0,0
20906,11.6,65.0,72.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
20907,18.6,42.0,32.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20908,14.0,60.0,32.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20909,6.5,69.0,35.0,0,0.0,4.0,0.0,30.0,1,0
20910,20.0,85.0,80.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,1
20911,18.3,36.0,52.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20912,14.0,61.0,41.0,0,4.0,7.0,0.0,43.0,0,0
20913,3.3,51.0,36.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
20914,1.6,51.0,36.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20915,10.9,47.0,42.0,0,4.0,7.0,0.0,44.0,0,0
20916,18.0,87.0,51.56762611023353,1,7.0,4.516139514731369,1.8,40.032002287991006,0,0
20917,1.5,86.0,66.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20918,12.4,65.0,56.0,0,6.0,7.0,0.0,19.0,1,0
20919,22.8,61.0,67.0,0,1.0,7.0,0.0,35.0,0,0
20920,12.6,80.0,75.0,0,4.4508929235253,4.516139514731369,0.3,46.0,1,0
20921,12.1,78.0,48.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
20922,13.2,42.0,44.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
20923,6.8,49.0,18.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20924,15.4,65.0,68.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
20925,6.1,80.0,51.0,0,4.4508929235253,4.516139514731369,0.8,57.0,0,0
20926,0.4,99.0,61.0,0,4.4508929235253,4.516139514731369,0.2,31.0,0,0
20927,14.2,68.0,63.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20928,19.3,67.0,71.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
20929,7.0,87.0,68.0,1,4.4508929235253,4.516139514731369,1.4,50.0,0,0
20930,17.5,87.0,67.0,0,8.0,8.0,0.8,39.0,0,0
20931,10.8,76.0,43.0,0,2.0,4.516139514731369,0.0,30.0,0,0
20932,16.5,67.0,37.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
20933,7.5,84.0,61.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
20934,18.0,85.0,69.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
20935,8.9,100.0,69.0,0,4.4508929235253,4.516139514731369,0.0,19.0,1,0
20936,12.1,64.0,51.0,0,4.0,8.0,0.0,43.0,0,0
20937,7.1,79.0,31.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20938,2.4,100.0,34.0,0,4.4508929235253,4.516139514731369,0.2,24.0,0,0
20939,3.3,78.0,57.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0,0
20940,4.2,78.0,69.0,1,4.4508929235253,4.516139514731369,1.8,57.0,0,0
20941,16.9,55.0,67.0,0,1.0,4.0,0.0,37.0,0,0
20942,13.6,59.0,51.56762611023353,0,8.0,4.516139514731369,0.0,40.032002287991006,0,0
20943,3.7,67.0,42.0,0,4.4508929235253,3.0,0.0,31.0,0,0
20944,20.5,78.0,64.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
20945,16.0,77.0,40.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20946,13.8,50.0,61.0,0,1.0,4.0,0.0,56.0,0,0
20947,5.9,39.0,24.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
20948,14.3,61.0,31.0,0,4.4508929235253,4.516139514731369,0.4,44.0,0,0
20949,1.2,65.0,43.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
20950,19.2,81.0,53.0,0,4.4508929235253,4.516139514731369,0.4,54.0,1,0
20951,5.8,97.0,35.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20952,2.0,100.0,73.0,0,4.4508929235253,4.516139514731369,1.0,46.0,1,0
20953,8.4,79.0,49.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
20954,8.3,44.0,38.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20955,20.4,55.0,38.0,0,3.0,4.0,0.0,41.0,0,0
20956,7.4,56.0,69.0,0,4.4508929235253,4.516139514731369,0.2,41.0,1,0
20957,6.3,85.0,69.0,0,4.4508929235253,4.516139514731369,0.1,33.0,0,0
20958,6.5,54.0,41.0,0,4.4508929235253,8.0,0.0,48.0,0,0
20959,17.2,48.0,30.0,0,3.0,4.516139514731369,0.0,41.0,0,0
20960,6.2,57.0,29.0,1,4.4508929235253,4.516139514731369,1.3,37.0,0,0
20961,0.2,59.0,53.0,0,4.4508929235253,8.0,0.2,48.0,0,0
20962,6.2,70.0,68.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
20963,12.0,49.0,33.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
20964,14.0,87.0,75.0,1,6.0,6.0,1.8,40.032002287991006,1,0
20965,15.2,86.0,74.0,0,7.0,8.0,0.4,33.0,0,0
20966,11.3,79.0,79.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20967,8.3,79.0,58.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
20968,13.7,77.0,84.0,0,4.4508929235253,4.516139514731369,0.4,41.0,1,0
20969,3.8,98.0,85.0,0,7.0,8.0,1.0,59.0,1,1
20970,20.4,82.0,58.0,0,7.0,7.0,0.4,56.0,1,0
20971,18.5,55.0,48.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
20972,4.8,65.0,35.0,0,0.0,5.0,0.0,33.0,0,0
20973,4.0,98.0,58.0,0,4.4508929235253,4.516139514731369,0.2,17.0,0,0
20974,2.0,94.0,62.0,0,4.4508929235253,4.516139514731369,0.2,46.0,0,0
20975,7.1,98.0,86.0,0,8.0,4.516139514731369,0.4,24.0,0,1
20976,6.3,61.0,52.0,0,4.4508929235253,8.0,0.0,35.0,1,0
20977,1.4,53.0,46.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0,0
20978,18.4,30.0,57.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
20979,13.3,62.0,53.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
20980,6.1,80.0,44.0,0,2.0,3.0,0.0,28.0,0,0
20981,14.5,55.0,56.0,0,7.0,7.0,0.0,37.0,0,0
20982,14.1,62.0,86.0,0,8.0,8.0,0.0,52.0,1,1
20983,15.0,90.0,54.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
20984,10.0,53.0,20.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
20985,14.1,84.0,57.0,0,3.0,4.0,0.4,50.0,1,0
20986,3.8,51.0,37.0,0,4.4508929235253,4.516139514731369,0.2,26.0,0,0
20987,9.5,52.0,30.0,0,2.0,7.0,0.0,43.0,0,0
20988,2.4,64.0,38.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
20989,8.4,71.0,51.0,0,5.0,3.0,0.0,33.0,0,0
20990,13.9,65.0,50.0,0,7.0,4.516139514731369,0.2,41.0,0,0
20991,24.1,83.0,62.0,0,7.0,5.0,0.4,35.0,1,0
20992,21.0,87.0,78.0,0,8.0,8.0,0.0,41.0,1,0
20993,5.9,57.0,22.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20994,18.5,61.0,79.0,1,7.0,8.0,1.6,52.0,1,1
20995,10.4,52.0,35.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
20996,15.2,57.0,51.0,0,7.0,8.0,0.0,52.0,1,0
20997,9.2,68.0,47.0,0,4.4508929235253,4.516139514731369,0.6,44.0,0,0
20998,5.3,59.0,40.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
20999,8.7,64.0,62.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
21000,14.3,77.0,83.0,0,4.4508929235253,4.516139514731369,0.0,19.0,1,0
