,Kelembaban9am,Kelembaban3pm,Awan9am,Awan3pm,Hujan,bersalju_hari_ini,prediction
15835,100.0,60.0,7.0,6.0,0.0,0,0
15836,41.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
15837,89.0,51.56762611023353,5.0,4.516139514731369,0.0,0,0
15838,62.0,28.0,4.4508929235253,4.516139514731369,0.0,0,0
15839,98.0,53.0,4.4508929235253,4.516139514731369,0.4,0,0
15840,64.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
15841,84.0,57.0,1.0,7.0,0.8,0,1
15842,64.0,47.0,4.4508929235253,4.516139514731369,0.0,0,0
15843,34.0,22.0,4.4508929235253,4.516139514731369,0.0,0,0
15844,63.0,51.56762611023353,0.0,4.516139514731369,0.0,0,0
15845,94.0,63.0,4.4508929235253,4.516139514731369,1.4,1,1
15846,65.0,38.0,1.0,7.0,0.0,0,0
15847,97.0,39.0,4.4508929235253,4.516139514731369,0.0,0,0
15848,70.0,50.0,6.0,7.0,0.0,0,0
15849,90.0,39.0,4.4508929235253,4.516139514731369,0.0,0,0
15850,38.0,43.0,2.0,7.0,0.0,0,0
15851,52.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
15852,66.0,66.0,1.0,6.0,0.0,0,0
15853,99.0,52.0,1.0,6.0,0.0,0,0
15854,73.0,35.0,4.4508929235253,4.516139514731369,0.0,0,0
15855,55.0,60.0,4.4508929235253,4.516139514731369,0.0,0,0
15856,71.0,39.0,6.0,5.0,2.0,1,1
15857,78.0,37.0,4.4508929235253,4.516139514731369,0.0,0,0
15858,67.0,35.0,4.4508929235253,4.516139514731369,0.0,0,0
15859,68.0,78.0,6.0,7.0,0.0,0,0
15860,38.0,20.0,4.4508929235253,4.516139514731369,0.0,0,0
15861,99.0,84.0,4.4508929235253,4.516139514731369,0.2,0,0
15862,87.0,58.0,4.4508929235253,4.516139514731369,0.0,0,0
15863,69.0,47.0,4.4508929235253,4.516139514731369,1.0,0,1
15864,87.0,80.0,8.0,5.0,1.8,1,1
15865,89.0,52.0,4.4508929235253,4.516139514731369,0.6,0,0
15866,78.0,37.0,7.0,4.516139514731369,0.0,0,0
15867,67.0,61.0,5.0,5.0,0.0,0,0
15868,99.0,84.0,8.0,8.0,0.0,0,0
15869,89.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
15870,59.0,71.0,6.0,6.0,0.0,0,0
15871,76.0,49.0,7.0,5.0,0.0,0,0
15872,48.0,44.0,4.4508929235253,4.516139514731369,0.0,0,0
15873,90.0,78.0,4.4508929235253,4.516139514731369,0.4,0,0
15874,72.0,54.0,1.0,5.0,0.0,0,0
15875,99.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
15876,62.0,65.0,4.4508929235253,4.516139514731369,0.0,0,0
15877,65.0,59.0,4.4508929235253,4.516139514731369,0.0,0,0
15878,80.0,68.0,4.4508929235253,4.516139514731369,1.0,0,1
15879,74.0,46.0,3.0,4.0,0.0,0,0
15880,50.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
15881,59.0,58.0,6.0,7.0,0.0,0,0
15882,73.0,86.0,4.4508929235253,8.0,0.4,0,0
15883,99.0,50.0,4.0,3.0,1.6,1,1
15884,63.0,35.0,1.0,7.0,0.0,0,0
15885,52.0,30.0,7.0,7.0,0.0,0,0
15886,57.0,33.0,4.4508929235253,4.516139514731369,0.0,0,0
15887,86.0,38.0,8.0,4.516139514731369,0.8,0,0
15888,84.0,82.0,4.4508929235253,8.0,0.0,0,0
15889,74.0,62.0,8.0,8.0,0.0,0,0
15890,46.0,56.0,6.0,8.0,0.0,0,0
15891,56.0,41.0,1.0,6.0,0.0,0,0
15892,69.0,69.0,4.0,7.0,1.6,1,1
15893,59.0,61.0,4.4508929235253,4.516139514731369,0.0,0,0
15894,36.0,27.0,4.4508929235253,4.516139514731369,0.0,0,0
15895,84.0,68.0,4.4508929235253,4.516139514731369,0.0,0,0
15896,72.0,50.0,4.4508929235253,8.0,0.0,0,0
15897,57.0,51.56762611023353,6.0,4.516139514731369,0.0,0,0
15898,75.0,70.0,4.4508929235253,4.516139514731369,0.0,0,0
15899,31.0,67.0,1.0,8.0,0.0,0,0
15900,82.0,75.0,4.4508929235253,4.516139514731369,0.2,0,0
15901,77.0,58.0,4.4508929235253,4.516139514731369,0.0,0,0
15902,85.0,53.0,4.4508929235253,8.0,0.2,0,0
15903,90.0,63.0,4.4508929235253,4.516139514731369,0.0,0,0
15904,43.0,59.0,4.4508929235253,4.516139514731369,0.0,0,0
15905,53.0,58.0,1.0,3.0,0.2,0,0
15906,70.0,41.0,2.0,4.516139514731369,0.0,0,0
15907,62.0,30.0,4.4508929235253,4.516139514731369,0.0,0,0
15908,65.0,42.0,4.4508929235253,7.0,0.0,0,0
15909,73.0,74.0,8.0,8.0,0.0,0,0
15910,69.0,74.0,6.0,7.0,0.6,0,0
15911,84.0,63.0,4.4508929235253,4.516139514731369,0.0,0,0
15912,68.89557674171047,51.56762611023353,4.4508929235253,4.516139514731369,0.0,0,0
15913,70.0,52.0,1.0,4.516139514731369,1.4,1,1
15914,72.0,39.0,4.4508929235253,4.516139514731369,1.0,0,1
15915,69.0,43.0,3.0,4.516139514731369,0.0,0,0
15916,86.0,45.0,4.4508929235253,4.516139514731369,0.0,0,0
15917,70.0,42.0,2.0,4.516139514731369,0.0,0,0
15918,93.0,88.0,4.4508929235253,4.516139514731369,1.8,1,1
15919,68.89557674171047,51.56762611023353,4.4508929235253,4.516139514731369,0.0,0,0
15920,82.0,31.0,7.0,3.0,1.0,0,1
15921,84.0,51.0,7.0,4.516139514731369,0.2,0,0
15922,92.0,55.0,4.4508929235253,4.516139514731369,0.0,0,0
15923,73.0,59.0,4.4508929235253,3.0,0.0,0,0
15924,77.0,69.0,4.4508929235253,4.516139514731369,0.0,0,0
15925,71.0,51.56762611023353,7.0,4.516139514731369,0.0,0,0
15926,73.0,44.0,4.4508929235253,4.516139514731369,0.0,0,0
15927,68.0,39.0,4.4508929235253,4.516139514731369,0.0,0,0
15928,100.0,58.0,4.4508929235253,4.516139514731369,1.4,1,1
15929,75.0,54.0,4.4508929235253,4.516139514731369,0.0,0,0
15930,60.0,43.0,7.0,7.0,0.0,0,0
15931,95.0,71.0,4.4508929235253,4.516139514731369,0.2,0,0
15932,65.0,48.0,4.4508929235253,4.516139514731369,0.0,0,0
15933,70.0,45.0,5.0,7.0,0.0,0,0
15934,65.0,27.0,4.4508929235253,4.516139514731369,0.0,0,0
15935,66.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
15936,89.0,57.0,4.4508929235253,4.516139514731369,0.2,0,0
15937,65.0,35.0,4.4508929235253,4.516139514731369,0.2,0,0
15938,100.0,78.0,8.0,8.0,1.8,1,1
15939,74.0,38.0,3.0,7.0,0.0,0,0
15940,96.0,61.0,4.4508929235253,4.516139514731369,0.2,0,0
15941,51.0,22.0,4.4508929235253,4.516139514731369,0.0,0,0
15942,69.0,51.56762611023353,6.0,4.516139514731369,0.0,0,0
15943,98.0,56.0,4.4508929235253,4.516139514731369,2.0,1,1
15944,50.0,33.0,1.0,6.0,0.0,0,0
15945,85.0,40.0,4.4508929235253,4.516139514731369,0.2,0,0
15946,63.0,29.0,3.0,5.0,0.0,0,0
15947,35.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
15948,67.0,47.0,8.0,6.0,0.0,0,0
15949,72.0,52.0,3.0,3.0,0.0,0,0
15950,82.0,51.0,4.4508929235253,4.516139514731369,0.0,0,0
15951,51.0,43.0,4.4508929235253,4.516139514731369,0.0,0,0
15952,92.0,80.0,4.4508929235253,4.516139514731369,0.0,0,0
15953,76.0,64.0,1.0,7.0,0.8,0,0
15954,48.0,12.0,4.4508929235253,4.516139514731369,0.0,0,0
15955,56.0,30.0,4.4508929235253,4.516139514731369,0.0,0,0
15956,59.0,64.0,4.4508929235253,4.516139514731369,0.0,0,0
15957,80.0,46.0,1.0,3.0,0.0,0,0
15958,79.0,50.0,7.0,7.0,0.0,0,0
15959,61.0,33.0,4.4508929235253,4.516139514731369,0.0,0,0
15960,50.0,22.0,2.0,8.0,0.0,0,0
15961,78.0,51.56762611023353,6.0,4.516139514731369,0.0,0,0
15962,78.0,63.0,1.0,3.0,0.0,0,0
15963,62.0,40.0,4.4508929235253,4.516139514731369,0.0,0,0
15964,83.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
15965,43.0,27.0,0.0,4.516139514731369,0.0,0,0
15966,79.0,33.0,4.4508929235253,4.516139514731369,0.0,0,0
15967,73.0,63.0,5.0,4.516139514731369,0.0,0,0
15968,72.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
15969,77.0,76.0,4.4508929235253,4.516139514731369,0.0,0,0
15970,48.0,30.0,3.0,6.0,0.0,0,0
15971,65.0,71.0,2.0,3.0,0.0,0,0
15972,78.0,46.0,4.4508929235253,4.516139514731369,0.0,0,0
15973,72.0,34.0,1.0,3.0,0.0,0,0
15974,67.0,58.0,4.4508929235253,4.516139514731369,0.0,0,0
15975,84.0,51.56762611023353,7.0,4.516139514731369,0.0,0,0
15976,56.0,32.0,4.4508929235253,7.0,0.0,0,0
15977,61.0,67.0,4.4508929235253,4.516139514731369,0.0,0,0
15978,98.0,68.0,5.0,4.516139514731369,0.0,0,0
15979,77.0,51.0,1.0,4.516139514731369,0.0,0,0
15980,64.0,68.0,6.0,7.0,0.0,0,0
15981,72.0,79.0,4.4508929235253,4.516139514731369,0.0,0,0
15982,70.0,41.0,7.0,7.0,0.2,0,0
15983,97.0,98.0,4.4508929235253,4.516139514731369,0.2,0,0
15984,73.0,70.0,4.0,8.0,0.0,0,0
15985,50.0,37.0,3.0,7.0,0.0,0,0
15986,49.0,25.0,4.4508929235253,4.516139514731369,0.2,0,0
15987,57.0,53.0,7.0,6.0,0.0,0,0
15988,66.0,60.0,5.0,7.0,0.0,0,0
15989,72.0,73.0,4.4508929235253,4.516139514731369,0.0,0,0
15990,80.0,54.0,8.0,4.516139514731369,0.0,0,0
15991,61.0,56.0,4.4508929235253,4.516139514731369,0.0,0,0
15992,69.0,48.0,4.4508929235253,4.516139514731369,0.0,0,0
15993,88.0,70.0,4.4508929235253,4.516139514731369,0.4,0,0
15994,99.0,52.0,8.0,5.0,0.2,0,0
15995,79.0,54.0,8.0,4.0,1.6,1,1
15996,50.0,32.0,4.4508929235253,4.516139514731369,0.0,0,0
15997,59.0,43.0,4.0,7.0,0.0,0,0
15998,59.0,45.0,4.4508929235253,4.516139514731369,0.0,0,0
15999,66.0,69.0,4.4508929235253,4.516139514731369,0.0,0,0
16000,60.0,63.0,4.4508929235253,4.516139514731369,0.0,0,0
16001,44.0,37.0,4.4508929235253,4.516139514731369,0.0,0,0
16002,63.0,65.0,4.4508929235253,4.516139514731369,0.0,0,0
16003,46.0,53.0,2.0,4.0,0.0,0,0
16004,51.0,32.0,4.4508929235253,4.516139514731369,0.0,0,0
16005,64.0,65.0,4.4508929235253,4.516139514731369,0.0,0,0
16006,70.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
16007,90.0,77.0,7.0,6.0,0.0,0,0
16008,61.0,34.0,0.0,6.0,0.0,0,0
16009,45.0,20.0,4.4508929235253,4.516139514731369,0.0,0,0
16010,47.0,36.0,0.0,4.516139514731369,0.0,0,0
16011,55.0,46.0,4.4508929235253,4.516139514731369,0.0,0,0
16012,54.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
16013,84.0,48.0,7.0,7.0,0.0,0,0
16014,45.0,25.0,4.4508929235253,5.0,0.0,0,0
16015,66.0,56.0,4.4508929235253,4.516139514731369,0.2,0,0
16016,34.0,48.0,4.4508929235253,4.516139514731369,0.0,0,0
16017,82.0,48.0,4.4508929235253,4.516139514731369,0.0,0,0
16018,77.0,55.0,4.4508929235253,4.516139514731369,0.6,0,0
16019,55.0,66.0,4.4508929235253,4.516139514731369,0.0,0,0
16020,45.0,25.0,4.4508929235253,4.516139514731369,0.0,0,0
16021,94.0,69.0,4.4508929235253,4.516139514731369,1.6,1,1
16022,50.0,28.0,4.4508929235253,4.516139514731369,0.0,0,0
16023,65.0,57.0,4.4508929235253,7.0,0.0,0,0
16024,57.0,31.0,6.0,8.0,0.0,0,0
16025,73.0,55.0,8.0,4.516139514731369,0.0,0,0
16026,93.0,69.0,8.0,6.0,0.8,0,1
16027,89.0,68.0,4.4508929235253,4.516139514731369,0.2,0,0
16028,77.0,70.0,4.4508929235253,7.0,0.2,0,0
16029,67.0,41.0,4.4508929235253,4.516139514731369,0.0,0,0
16030,56.0,60.0,4.4508929235253,4.516139514731369,0.2,0,0
16031,67.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
16032,83.0,61.0,4.4508929235253,3.0,0.0,0,0
16033,96.0,81.0,8.0,8.0,1.6,1,1
16034,91.0,73.0,1.0,7.0,0.0,0,0
16035,46.0,17.0,4.4508929235253,4.516139514731369,0.0,0,0
16036,99.0,46.0,4.4508929235253,4.516139514731369,0.0,0,0
16037,91.0,68.0,2.0,6.0,0.0,0,0
16038,48.0,30.0,5.0,3.0,0.0,0,0
16039,68.89557674171047,23.0,4.4508929235253,4.516139514731369,0.0,0,0
16040,100.0,64.0,7.0,4.516139514731369,0.0,0,0
16041,75.0,54.0,4.4508929235253,4.516139514731369,0.0,0,0
16042,64.0,51.56762611023353,1.0,4.516139514731369,0.0,0,0
16043,81.0,47.0,4.0,6.0,0.0,0,0
16044,54.0,19.0,2.0,7.0,0.0,0,0
16045,59.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
16046,56.0,71.0,4.4508929235253,4.516139514731369,0.0,0,0
16047,68.0,44.0,4.4508929235253,4.516139514731369,0.2,0,0
16048,66.0,32.0,4.4508929235253,4.516139514731369,0.0,0,0
16049,77.0,69.0,8.0,4.516139514731369,0.8,0,1
16050,41.0,38.0,4.4508929235253,4.516139514731369,0.0,0,0
16051,42.0,12.0,4.4508929235253,4.516139514731369,0.0,0,0
16052,67.0,26.0,1.0,7.0,0.8,0,0
16053,93.0,78.0,4.4508929235253,4.516139514731369,0.0,0,0
16054,75.0,61.0,4.4508929235253,4.516139514731369,0.0,0,0
16055,69.0,48.0,7.0,6.0,0.0,0,0
16056,35.0,51.0,4.4508929235253,4.516139514731369,0.0,0,0
16057,68.89557674171047,70.0,4.4508929235253,4.516139514731369,0.0,0,0
16058,68.0,64.0,3.0,4.0,0.0,0,0
16059,63.0,21.0,4.4508929235253,4.516139514731369,0.0,0,0
16060,65.0,48.0,7.0,7.0,0.0,0,0
16061,81.0,61.0,4.4508929235253,4.516139514731369,1.2,1,1
16062,63.0,40.0,4.4508929235253,4.516139514731369,0.0,0,0
16063,58.0,22.0,4.4508929235253,4.516139514731369,0.0,0,0
16064,59.0,27.0,4.4508929235253,4.516139514731369,0.0,0,0
16065,74.0,72.0,6.0,7.0,0.0,0,0
16066,74.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
16067,54.0,44.0,4.4508929235253,4.516139514731369,0.0,0,0
16068,53.0,67.0,4.4508929235253,4.516139514731369,0.0,0,0
16069,90.0,47.0,4.4508929235253,4.516139514731369,0.2,0,0
16070,78.0,70.0,4.4508929235253,4.516139514731369,0.2,0,0
16071,51.0,28.0,4.4508929235253,4.516139514731369,0.0,0,0
16072,97.0,89.0,4.4508929235253,4.516139514731369,0.0,0,0
16073,64.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
16074,88.0,45.0,4.4508929235253,4.516139514731369,0.0,0,0
16075,86.0,64.0,4.4508929235253,4.516139514731369,0.2,0,0
16076,81.0,74.0,4.4508929235253,4.516139514731369,0.0,0,0
16077,62.0,13.0,4.4508929235253,4.516139514731369,0.0,0,0
16078,78.0,59.0,1.0,7.0,0.0,0,0
16079,60.0,44.0,4.4508929235253,4.516139514731369,0.0,0,0
16080,85.0,40.0,3.0,4.0,0.0,0,0
16081,64.0,64.0,4.4508929235253,4.516139514731369,0.0,0,0
16082,59.0,54.0,4.0,4.0,0.6,0,0
16083,84.0,48.0,4.4508929235253,4.516139514731369,0.2,0,0
16084,93.0,60.0,4.4508929235253,4.516139514731369,0.0,0,0
16085,75.0,61.0,4.4508929235253,4.516139514731369,0.0,0,0
16086,83.0,49.0,0.0,8.0,0.0,0,0
16087,67.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
16088,57.0,36.0,4.4508929235253,4.516139514731369,0.0,0,0
16089,47.0,23.0,4.4508929235253,4.516139514731369,0.0,0,0
16090,58.0,54.0,4.4508929235253,4.516139514731369,0.0,0,0
16091,61.0,41.0,4.4508929235253,4.516139514731369,0.0,0,0
16092,100.0,48.0,4.4508929235253,4.516139514731369,0.2,0,0
16093,82.0,36.0,6.0,6.0,0.0,0,0
16094,68.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
16095,59.0,57.0,6.0,7.0,0.0,0,0
16096,75.0,64.0,3.0,3.0,0.8,0,0
16097,68.0,41.0,4.4508929235253,4.516139514731369,0.0,0,0
16098,82.0,37.0,4.4508929235253,4.516139514731369,0.0,0,0
16099,98.0,65.0,4.4508929235253,4.516139514731369,0.4,0,0
16100,75.0,91.0,6.0,7.0,0.0,0,0
16101,84.0,39.0,4.4508929235253,4.516139514731369,0.0,0,0
16102,94.0,48.0,8.0,4.516139514731369,0.0,0,0
16103,62.0,55.0,6.0,6.0,0.0,0,0
16104,89.0,76.0,4.4508929235253,4.516139514731369,0.0,0,0
16105,59.0,39.0,4.4508929235253,4.516139514731369,0.0,0,0
16106,83.0,61.0,7.0,7.0,2.0,1,1
16107,72.0,42.0,4.4508929235253,4.516139514731369,0.0,0,0
16108,58.0,45.0,7.0,5.0,0.2,0,0
16109,51.0,25.0,4.4508929235253,3.0,0.0,0,0
16110,61.0,52.0,4.4508929235253,4.516139514731369,0.0,0,0
16111,82.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
16112,66.0,43.0,8.0,6.0,0.0,0,0
16113,73.0,78.0,2.0,6.0,0.4,0,0
16114,52.0,40.0,4.4508929235253,4.516139514731369,0.0,0,0
16115,58.0,50.0,4.4508929235253,4.516139514731369,0.8,0,0
16116,97.0,38.0,4.4508929235253,4.516139514731369,0.0,0,0
16117,72.0,68.0,4.4508929235253,4.516139514731369,0.0,0,0
16118,94.0,74.0,3.0,7.0,0.2,0,0
16119,55.0,33.0,4.4508929235253,4.516139514731369,0.2,0,0
16120,75.0,51.56762611023353,7.0,4.516139514731369,0.0,0,0
16121,79.0,57.0,4.4508929235253,3.0,0.0,0,0
16122,69.0,73.0,4.4508929235253,4.516139514731369,0.0,0,0
16123,56.0,43.0,7.0,6.0,0.0,0,0
16124,79.0,78.0,4.4508929235253,4.516139514731369,0.0,0,0
16125,79.0,51.0,1.0,3.0,0.0,0,0
16126,92.0,61.0,4.4508929235253,4.516139514731369,0.8,0,0
16127,42.0,19.0,4.4508929235253,4.516139514731369,0.0,0,0
16128,74.0,35.0,4.4508929235253,4.516139514731369,0.0,0,0
16129,81.0,82.0,4.4508929235253,4.516139514731369,0.0,0,0
16130,89.0,79.0,4.4508929235253,4.516139514731369,0.0,0,0
16131,98.0,38.0,4.4508929235253,4.516139514731369,0.0,0,0
16132,64.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
16133,85.0,57.0,5.0,7.0,0.0,0,0
16134,70.0,69.0,4.4508929235253,4.516139514731369,0.0,0,0
16135,98.0,64.0,4.4508929235253,4.516139514731369,0.0,0,0
16136,62.0,62.0,1.0,6.0,0.0,0,0
16137,71.0,38.0,4.4508929235253,4.516139514731369,0.0,0,0
16138,54.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
16139,60.0,28.0,4.4508929235253,4.516139514731369,0.0,0,0
16140,45.0,21.0,4.4508929235253,4.516139514731369,0.0,0,0
16141,72.0,51.0,4.4508929235253,4.516139514731369,0.0,0,0
16142,98.0,57.0,0.0,4.516139514731369,1.8,1,1
16143,98.0,41.0,4.4508929235253,4.516139514731369,0.2,0,0
16144,99.0,61.0,8.0,8.0,1.4,1,1
16145,71.0,39.0,4.4508929235253,4.516139514731369,0.0,0,0
16146,76.0,62.0,6.0,5.0,0.0,0,0
16147,67.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
16148,57.0,27.0,1.0,4.0,0.0,0,0
16149,34.0,89.0,7.0,5.0,0.0,0,0
16150,72.0,43.0,7.0,3.0,0.2,0,0
16151,70.0,74.0,8.0,8.0,0.0,0,0
16152,75.0,50.0,2.0,7.0,0.0,0,0
16153,56.0,54.0,4.0,6.0,0.0,0,0
16154,63.0,61.0,4.4508929235253,4.0,0.0,0,0
16155,64.0,60.0,4.4508929235253,4.516139514731369,0.0,0,0
16156,100.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
16157,83.0,54.0,7.0,7.0,0.0,0,0
16158,96.0,81.0,4.4508929235253,8.0,0.0,0,0
16159,64.0,79.0,4.4508929235253,4.516139514731369,0.0,0,0
16160,92.0,72.0,4.4508929235253,4.516139514731369,0.4,0,0
16161,65.0,40.0,4.4508929235253,4.516139514731369,0.0,0,0
16162,33.0,57.0,4.4508929235253,4.516139514731369,0.0,0,0
16163,98.0,83.0,4.4508929235253,4.516139514731369,0.2,0,0
16164,39.0,28.0,8.0,4.0,0.0,0,0
16165,83.0,38.0,4.4508929235253,4.516139514731369,0.2,0,0
16166,68.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
16167,49.0,47.0,4.4508929235253,4.516139514731369,0.0,0,0
16168,95.0,68.0,4.4508929235253,4.516139514731369,0.0,0,0
16169,42.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
16170,84.0,59.0,4.4508929235253,4.516139514731369,0.0,0,0
16171,84.0,52.0,0.0,5.0,0.0,0,0
16172,57.0,33.0,1.0,6.0,0.0,0,0
16173,80.0,33.0,4.4508929235253,4.516139514731369,0.0,0,0
16174,78.0,45.0,3.0,4.516139514731369,0.0,0,0
16175,70.0,29.0,4.4508929235253,4.516139514731369,0.0,0,0
16176,60.0,55.0,1.0,3.0,0.0,0,0
16177,64.0,58.0,4.4508929235253,4.516139514731369,0.0,0,0
16178,64.0,25.0,6.0,3.0,0.0,0,0
16179,68.0,50.0,3.0,5.0,0.2,0,0
16180,88.0,66.0,8.0,4.0,0.0,0,0
16181,62.0,23.0,4.4508929235253,4.516139514731369,0.0,0,0
16182,63.0,63.0,1.0,3.0,0.0,0,0
16183,73.0,60.0,3.0,7.0,0.0,0,0
16184,60.0,62.0,4.4508929235253,4.516139514731369,0.2,0,0
16185,83.0,50.0,7.0,4.516139514731369,0.2,0,0
16186,55.0,47.0,0.0,4.0,0.0,0,0
16187,63.0,51.56762611023353,3.0,4.516139514731369,0.0,0,0
16188,69.0,64.0,4.4508929235253,4.516139514731369,0.0,0,0
16189,62.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
16190,89.0,54.0,1.0,5.0,0.0,0,0
16191,67.0,61.0,4.4508929235253,4.516139514731369,0.0,0,0
16192,86.0,77.0,4.4508929235253,4.516139514731369,0.0,0,0
16193,63.0,19.0,4.4508929235253,4.516139514731369,0.0,0,0
16194,72.0,40.0,4.0,4.516139514731369,0.0,0,0
16195,51.0,13.0,4.4508929235253,4.516139514731369,0.0,0,0
16196,72.0,92.0,4.4508929235253,4.516139514731369,1.8,1,1
16197,41.0,28.0,0.0,4.516139514731369,0.0,0,0
16198,66.0,59.0,4.0,7.0,0.0,0,0
16199,100.0,67.0,7.0,6.0,0.0,0,0
16200,94.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
16201,87.0,44.0,8.0,4.516139514731369,0.0,0,0
16202,71.0,66.0,4.4508929235253,4.516139514731369,0.0,0,0
16203,100.0,48.0,4.4508929235253,4.516139514731369,0.0,0,0
16204,97.0,54.0,4.4508929235253,4.516139514731369,0.0,0,0
16205,69.0,43.0,7.0,6.0,0.0,0,0
16206,66.0,57.0,6.0,7.0,0.0,0,0
16207,86.0,76.0,7.0,7.0,0.4,0,0
16208,66.0,54.0,4.0,4.0,0.0,0,0
16209,61.0,31.0,7.0,4.516139514731369,0.0,0,0
16210,97.0,86.0,7.0,7.0,0.6,0,0
16211,58.0,65.0,8.0,8.0,0.0,0,0
16212,83.0,77.0,4.4508929235253,4.516139514731369,0.0,0,0
16213,65.0,68.0,4.4508929235253,4.516139514731369,0.0,0,0
16214,99.0,61.0,4.4508929235253,4.516139514731369,0.0,0,0
16215,98.0,72.0,2.0,7.0,0.0,0,0
16216,73.0,52.0,1.0,7.0,0.0,0,0
16217,51.0,23.0,1.0,4.516139514731369,0.0,0,0
16218,52.0,30.0,4.0,4.516139514731369,0.0,0,0
16219,59.0,50.0,4.4508929235253,4.516139514731369,0.0,0,0
16220,65.0,26.0,4.4508929235253,4.516139514731369,0.0,0,0
16221,51.0,22.0,4.4508929235253,4.516139514731369,0.0,0,0
16222,44.0,31.0,4.4508929235253,4.516139514731369,0.0,0,0
16223,64.0,32.0,4.4508929235253,4.516139514731369,0.0,0,0
16224,54.0,11.0,4.4508929235253,4.516139514731369,0.0,0,0
16225,71.0,39.0,4.4508929235253,4.516139514731369,0.0,0,0
16226,100.0,62.0,4.4508929235253,4.516139514731369,0.0,0,0
16227,62.0,34.0,2.0,4.516139514731369,0.2,0,0
16228,79.0,48.0,6.0,7.0,0.0,0,0
16229,53.0,43.0,4.4508929235253,4.516139514731369,0.0,0,0
16230,98.0,93.0,8.0,8.0,1.4,1,1
16231,63.0,27.0,4.4508929235253,4.516139514731369,0.0,0,0
16232,64.0,54.0,7.0,6.0,0.8,0,0
16233,91.0,52.0,7.0,6.0,2.0,1,1
16234,72.0,36.0,4.4508929235253,4.516139514731369,0.2,0,0
16235,57.0,39.0,6.0,6.0,0.0,0,0
16236,78.0,93.0,8.0,8.0,0.0,0,0
16237,59.0,25.0,4.4508929235253,4.516139514731369,0.0,0,0
16238,65.0,28.0,6.0,7.0,0.0,0,0
16239,81.0,36.0,6.0,4.516139514731369,0.0,0,0
16240,68.0,52.0,1.0,3.0,0.0,0,0
16241,51.0,42.0,4.4508929235253,4.516139514731369,0.0,0,0
16242,54.0,63.0,4.4508929235253,4.516139514731369,0.0,0,0
16243,64.0,52.0,4.0,3.0,0.0,0,0
16244,83.0,70.0,4.4508929235253,4.516139514731369,0.0,0,0
16245,88.0,51.0,5.0,3.0,0.0,0,0
16246,62.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
16247,86.0,59.0,4.4508929235253,4.516139514731369,0.0,0,0
16248,92.0,59.0,4.4508929235253,4.516139514731369,0.0,0,0
16249,76.0,57.0,0.0,4.516139514731369,0.0,0,0
16250,52.0,55.0,4.4508929235253,4.516139514731369,0.0,0,0
16251,68.0,25.0,4.4508929235253,4.516139514731369,0.2,0,0
16252,73.0,21.0,4.4508929235253,4.516139514731369,0.0,0,0
16253,73.0,53.0,4.4508929235253,4.516139514731369,0.0,0,0
16254,48.0,28.0,4.4508929235253,4.516139514731369,0.2,0,0
16255,57.0,47.0,4.4508929235253,4.516139514731369,0.0,0,0
16256,65.0,21.0,4.4508929235253,4.516139514731369,0.0,0,0
16257,80.0,67.0,8.0,7.0,0.0,0,0
16258,59.0,56.0,4.4508929235253,4.516139514731369,0.0,0,0
16259,59.0,48.0,3.0,4.0,0.0,0,0
16260,83.0,68.0,5.0,7.0,0.0,0,0
16261,89.0,51.56762611023353,8.0,4.516139514731369,0.6,0,0
16262,57.0,71.0,4.4508929235253,5.0,1.0,0,1
16263,82.0,43.0,4.4508929235253,4.516139514731369,0.0,0,0
16264,84.0,39.0,8.0,6.0,0.0,0,0
16265,55.0,58.0,7.0,6.0,0.0,0,0
16266,68.89557674171047,33.0,4.4508929235253,4.516139514731369,0.0,0,0
16267,31.0,17.0,7.0,7.0,0.0,0,0
